title,release_date,rating_count,rating_avg,movieId,movieIdx 
b'Say Anything...',1989-04-14,47,4.06,2248,799
b'Dangerous Minds',1995-08-11,42,3.33,31,15
b'Imagine Me & You',2005-05-16,3,3.00,43744,4323
b'Firewall',2006-02-08,4,2.75,43871,4325
b'Final Destination 3',2006-02-09,2,4.50,43679,4322
"b""Big Momma's House 2""",2006-01-26,1,2.00,43558,4315
b'Rush Hour',1998-09-18,43,3.72,2273,804
"b""Who's Afraid of Virginia Woolf?""",1966-06-22,23,4.22,2132,756
b'Eight Below',2006-02-17,2,3.00,43917,4327
b'Mary Reilly',1996-02-23,14,3.36,92,34
b'Dog Pound',2010-04-24,0,,43920,4329
b'I Spit on Your Grave',2010-06-17,0,,43947,4334
"b'Tomorrow, When the War Began'",2010-08-08,3,4.33,43930,4331
b'Wild Target',2010-06-17,1,2.00,44147,4339
b'Failure to Launch',2006-03-10,6,3.17,44004,4336
b'16 Blocks',2006-03-01,9,3.00,43936,4333
b'Running Scared',2006-01-06,2,4.00,43921,4330
b'Ice Age: The Meltdown',2006-03-29,20,3.50,44022,4337
b'Hatchet II',2010-08-26,5,1.60,43919,4328
b'Clerks',1994-09-13,1,4.00,2292,811
b'Stone',2010-10-07,1,1.00,44113,4338
b'Aquamarine',2006-03-03,2,3.50,44225,4346
b'Tsotsi',2005-12-23,5,3.80,44204,4345
b'Camp Rock 2: The Final Jam',2010-09-17,0,,44244,4347
b'The Legend Is Born: Ip Man',2010-06-24,0,,44249,4348
b'V for Vendetta',2006-02-23,73,4.23,44191,4340
b'Earthquake',1974-01-01,6,2.67,2535,950
b'Human Traffic',1999-06-04,6,4.17,3581,1391
b'A Night at the Roxbury',1998-10-01,8,2.63,2296,813
b'Find Me Guilty',2006-03-16,1,5.00,44197,4343
b'Inside Man',2006-03-17,28,4.00,44199,4344
b'Thank You for Smoking',2005-09-09,40,4.10,44195,4342
"b""She's the Man""",2006-03-17,4,3.25,44193,4341
b'What Dreams May Come',1998-10-02,13,3.15,2297,814
b'Children of a Lesser God',1986-09-13,15,3.80,2312,821
b'The Lives of Others',2006-03-15,38,4.21,44555,4354
b'The Hills Have Eyes',2006-03-10,5,2.40,44397,4353
b'Practical Magic',1998-10-16,14,2.79,2316,824
b'Loft',2008-10-21,0,,17845,3538
b'Dragon Ball Z: Broly \xe2\x80\x93 Second Coming',1994-03-12,0,,44251,4349
b'Snatch',2000-09-01,29,3.48,107,40
b'Superfantozzi',1986-12-23,1,5.00,44268,4350
b'Orgazmo',1997-09-06,4,3.75,2325,828
b'All That Glitters',2010-03-24,1,5.00,44269,4351
b'Take the Lead',2006-03-17,1,4.00,44613,4355
b'American History X',1998-07-01,107,4.20,2329,831
b'Rabbits',2002-01-01,3,2.00,44351,4352
b'Brick',2006-03-31,14,3.21,44761,4366
b'Lisbela and the Prisoner',2003-08-22,1,3.00,44717,4362
b'Slither',2006-03-31,3,2.33,44828,4367
b'Tinker Bell and the Great Fairy Rescue',2010-07-29,0,,44683,4357
b'In a Better World',2010-08-26,0,,44716,4361
b'Malicious',1973-03-29,0,,44741,4365
b'Mighty Aphrodite',1995-09-13,52,3.71,52,26
b'Volver',2006-03-17,10,3.80,44694,4358
b'The Benchwarmers',2006-04-07,2,2.50,44840,4368
b'Akeelah and the Bee',2006-04-28,3,4.33,44709,4360
b'Stay Alive',2006-03-24,1,4.00,44731,4364
b'Strange Days',1995-10-13,18,3.94,281,102
b'Lucky Number Slevin',2006-02-24,25,4.12,44665,4356
b'The Bet',1997-10-15,1,1.00,44706,4359
b'Renaissance',2006-03-16,1,4.00,44849,4369
b'Lilo & Stitch',2002-06-21,21,4.05,5444,2008
b'Scary Movie 4',2006-04-12,4,3.00,44972,4375
b'My Soul to Take',2010-10-08,0,,43931,4332
b'The Grandmaster',2013-01-10,0,,44865,4370
b'Barbie: A Fashion Fairytale',2010-09-14,0,,44874,4371
"b""C'era un cinese in coma""",2000-03-03,0,,44933,4373
b'Trust',2010-09-10,0,,44945,4374
b'Dhoom 3',2013-12-19,0,,44977,4377
b'13',2010-03-12,0,,44982,4378
b'Gods and Monsters',1998-01-21,23,3.70,2333,832
b'Hard Candy',2005-01-14,6,4.00,44974,4376
b'The Sentinel',2006-04-19,5,2.20,45062,4380
b'Secrets & Lies',1996-05-24,26,3.92,1041,361
b'Rabbit-Proof Fence',2002-02-04,10,4.30,5446,2010
b'She-Devil',1989-12-08,5,2.40,3392,1304
b'Kiss of the Dragon',2001-07-06,6,2.83,4387,1688
b'Outrage',2010-05-17,2,3.50,45284,4392
b'RV',2006-04-28,3,1.67,45208,4388
b'Conviction',2010-10-15,0,,45094,4382
b'The Housemaid',2010-05-13,31,3.23,45202,4387
b'D2: The Mighty Ducks',1994-03-25,10,2.90,2042,716
b'Country Strong',2010-12-22,0,,45272,4391
b'Superman/Batman: Apocalypse',2010-09-28,1,1.00,45162,4384
b'The Protector',2005-08-11,2,4.00,45183,4385
b'Casino Jack',2010-09-16,0,,45324,4393
b'Mission: Impossible III',2006-05-03,21,3.62,45186,4386
b'United 93',2006-04-28,3,4.00,45210,4389
b'Silent Hill',2006-04-21,4,3.00,45081,4381
b'Stick It',2006-04-21,2,2.00,45221,4390
b'From Dusk Till Dawn',1996-01-19,1,2.00,755,262
b'Platoon',1986-12-19,56,3.04,792,277
b'X-Men: The Last Stand',2006-05-24,23,3.61,45499,4397
b'Click',2006-06-23,10,2.70,45672,4405
b'Over the Hedge',2006-05-17,16,3.25,45431,4394
b'Fatal',2010-06-16,0,,45535,4400
b'The Ward',2010-09-13,0,,45657,4402
b'The Lake House',2006-06-16,4,3.50,45668,4404
b'Nacho Libre',2006-06-16,9,3.44,45666,4403
b'The Devil Wears Prada',2006-06-29,22,3.36,45720,4406
b'The Break-Up',2006-06-01,5,2.40,45501,4398
b'The Da Vinci Code',2006-05-17,37,3.19,45447,4396
b'Taxi 3',2003-01-29,16,3.44,2334,833
b'Poseidon',2006-05-10,2,3.50,45442,4395
b'Cars',2006-06-08,26,3.38,45517,4399
b'Machine Gun Preacher',2011-09-23,2,3.00,45610,4401
"b""Look Who's Talking Now!""",1993-11-05,7,2.00,5452,2013
b'The Rugrats Movie',1998-11-20,3,2.33,2354,846
b'Like Mike',2002-07-03,2,1.00,5458,2014
b'Elizabeth',1998-09-13,48,3.77,2336,835
b'The Stepford Wives',1975-02-12,14,3.07,2346,841
b'I Still Know What You Did Last Summer',1998-11-13,13,2.54,2338,837
b'The Money Pit',1986-03-26,22,2.73,2375,859
b'Taxi 4',2007-02-10,27,3.33,2335,834
b'Babe: Pig in the City',1998-11-25,30,3.27,2384,866
b'ACAB : All Cops Are Bastards',2012-01-27,0,,85739,5551
b'Miracle on 34th Street',1947-06-04,22,3.82,2398,874
b'Scooby-Doo! Camp Scare',2010-09-14,1,5.00,45752,4411
"b'You, Me and Dupree'",2006-07-13,3,3.00,45726,4408
b'High School Musical',2006-01-20,4,3.75,46062,4414
b'Baby Boom',1987-10-07,5,2.80,4080,1587
b'Cinema Paradiso',1988-11-17,48,4.33,1172,400
b'Get Low',2009-09-21,0,,44718,4363
b'Twitches Too',2007-10-12,0,,46169,4415
"b""Don't Be Afraid of the Dark""",2010-11-06,0,,46261,4416
b'Rambo III',1988-05-24,13,2.31,2404,879
b'Lady in the Water',2006-07-20,2,2.50,45730,4410
b'Clerks II',2006-07-21,19,3.74,45728,4409
b'First Blood',1982-10-22,18,3.61,2403,878
b'Santa Claus: The Movie',1985-10-29,2,2.50,2399,875
b'Career Opportunities',1991-03-29,1,4.00,45969,4413
b'Of Gods and Men',2010-09-08,1,5.00,46332,4418
b'I Love You in Every Language in the World',2005-12-16,0,,44894,4372
b'Mirrors 2',2010-10-18,11,3.27,46441,4421
b'New Kids Turbo',2010-12-09,0,,46523,4422
b'Fallen Angels',1995-09-06,2,3.50,1757,632
b'The Little Bather',1968-03-22,0,,46655,4425
b'The Valet',2022-05-11,0,,810171,9577
b'Romancing the Stone',1984-03-30,65,3.66,2406,881
b'Rocky II',1979-06-15,17,3.53,2409,884
b'Little Miss Sunshine',2006-07-26,76,4.11,46578,4424
b'The Fast and the Furious: Tokyo Drift',2006-06-03,7,2.86,46335,4419
b'Fearless',2006-01-26,7,4.29,46322,4417
b'Garfield: A Tail of Two Kitties',2006-06-15,4,2.00,46337,4420
b'Superman Returns',2006-06-28,13,3.00,46530,4423
b'Scoop',2006-07-27,4,3.00,46967,4432
b'Snakes on a Plane',2006-08-17,10,2.90,46965,4431
b'Little Man',2006-08-31,2,2.00,46865,4428
b'Army of Shadows',1969-09-10,1,4.00,46855,4427
b'Daisies',1966-12-30,1,4.00,46919,4429
b'A Little Bit of Heaven',2011-02-03,0,,45156,4383
b'The Hudsucker Proxy',1994-03-11,50,3.90,471,181
b'Babel',2006-09-08,16,3.69,46723,4426
b'Rocky III',1982-05-28,21,3.19,2410,885
b'Rocky V',1990-11-16,19,2.68,2412,887
b'Young Sherlock Holmes',1985-12-04,9,3.33,2414,889
b'Clue',1985-12-13,19,3.26,2413,888
b'Monster House',2006-06-30,4,3.50,46948,4430
b'Talladega Nights: The Ballad of Ricky Bobby',2006-08-04,17,3.24,46970,4433
b'We All Loved Each Other So Much',1974-12-21,0,,42269,4280
b'Happythankyoumoreplease',2011-03-04,0,,47218,4442
b'Drive Angry',2011-02-24,0,,47327,4445
b'World Trade Center',2006-08-09,3,2.00,46974,4435
b'Miami Vice',2006-07-27,5,3.00,47044,4437
b'Crank',2006-08-31,8,3.50,47200,4441
b'The Night Listener',2006-02-12,1,3.00,47261,4444
b'Step Up',2006-08-11,4,3.50,47382,4446
b'Stranger Than Fiction',2006-09-09,41,3.85,46976,4436
b'Chaos',2005-01-17,2,4.00,47254,4443
b'The Ant Bully',2006-07-28,5,2.60,47124,4440
b'The Pursuit of Happyness',2006-12-14,24,4.08,47099,4438
b'Night at the Museum',2006-10-20,18,3.39,46972,4434
"b""Mary Shelley's Frankenstein""",1994-11-04,28,3.14,273,98
b'John Tucker Must Die',2006-07-27,1,4.00,47122,4439
b'Half Nelson',2006-08-11,6,2.83,47423,4449
b'The Illusionist',2006-08-18,33,3.94,47610,4454
b'Zoom',2006-08-11,1,3.00,47384,4447
b'Hard Rain',1998-01-16,8,3.13,1752,629
b'Scooby-Doo! Curse of the Lake Monster',2010-10-15,0,,47533,4453
"b""Pirates of the Caribbean: Dead Man's Chest""",2006-07-06,59,3.64,45722,4407
b'The Queen',2006-09-15,5,3.60,47629,4455
b'The Karate Kid Part II',1986-06-18,28,2.75,2421,892
b'Mind Game',2004-08-07,2,3.00,47404,4448
b'Local Hero',1983-02-17,17,4.18,1238,452
b'Accepted',2006-08-18,11,3.82,47518,4452
"b""Adam's Apples""",2005-04-15,2,3.50,47491,4451
b'Tideland',2005-09-09,1,4.00,47465,4450
"b""Dante's Peak""",1997-02-07,22,2.77,1438,540
b'Back to School',1986-06-13,15,2.87,2416,890
b'The Young Girls of Rochefort',1967-03-08,19,3.16,2433,901
b'Severance',2006-05-19,2,3.50,47937,4464
b'The Immigrant',1917-06-17,0,,47653,4457
b'Summer with Monika',1953-02-09,0,,47735,4459
b'Mamma Roma',1962-09-22,0,,47796,4461
b'The Red Balloon',1956-08-24,5,3.20,47721,4458
b'Restless',2011-09-16,1,4.00,47760,4460
b'Legend of the Fist: The Return of Chen Zhen',2010-09-01,1,1.00,47854,4462
b'The Wind That Shakes the Barley',2006-03-23,1,2.00,47894,4463
b'Stepmom',1998-12-25,5,4.00,2432,900
b'Mighty Joe Young',1998-12-25,8,3.00,2429,898
b'Beerfest',2006-08-25,8,2.88,47640,4456
b'The Covenant',2006-09-08,1,3.00,47952,4466
b'Hollywoodland',2006-08-31,3,3.00,47950,4465
b'The Tiger and the Snow',2005-10-14,1,4.00,48032,4469
b'xXx: Return of Xander Cage',2017-01-13,0,,47971,4467
b'Little White Lies',2010-10-20,53,2.92,48034,4470
b'7 and 8',2007-03-16,0,,48175,4476
b'The Boy Who Cried Werewolf',2010-10-22,0,,48186,4477
b'Ovosodo',1997-09-12,0,,48254,4478
b'Ecce Bombo',1978-03-08,0,,48282,4479
b'The Black Dahlia',2006-09-15,2,4.00,48142,4473
b'The Science of Sleep',2006-02-11,9,3.33,48082,4472
b'Mrs. Doubtfire',1993-11-24,69,3.17,788,276
"b""Everyone's Hero""",2006-08-04,2,3.00,48159,4474
b'Idiocracy',2006-09-01,11,3.36,47997,4468
b'Men in Black II',2002-07-03,49,3.31,5459,2015
b'The Fountain',2006-11-22,12,3.42,48043,4471
b'The Seventh Continent',1989-10-20,2,4.50,48165,4475
b'Flyboys',2006-09-22,2,3.00,48319,4481
b'Open Season',2006-09-29,1,3.00,48414,4485
b'Bud Abbott and Lou Costello Meet Frankenstein',1948-06-15,5,3.60,3928,1520
b'The Powerpuff Girls Movie',2002-07-03,4,4.00,5460,2016
b'Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan',2006-11-01,44,3.50,48385,4483
b'Welcome to the South',2010-10-01,0,,48415,4486
b'Scared Shrekless',2010-10-28,0,,48466,4487
b'Detective Dee and the Mystery of the Phantom Flame',2010-09-18,0,,48492,4488
b'Duck Soup',1933-11-12,35,4.23,1256,461
b'Sanctum',2011-02-03,2,1.50,48340,4482
b'Apocalypto',2006-12-07,9,4.33,48304,4480
b'The Texas Chain Saw Massacre',1974-10-01,17,3.71,2459,911
"b""Pan's Labyrinth""",2006-10-10,53,3.87,48394,4484
b'The Texas Chainsaw Massacre: The Beginning',2006-10-05,2,3.50,48518,4491
b'Room in Rome',2010-05-07,0,,48650,4497
b'The Big Shave',1967-12-29,0,,48714,4499
b'Gramps Is in the Resistance',1983-10-26,0,,48769,4502
b'G.O.R.A.',2004-11-12,1,5.00,48501,4489
b'Stormbreaker',2006-07-21,2,3.00,48522,4493
b'The Departed',2006-10-04,85,4.35,48516,4490
b'Man of the Year',2006-10-09,1,4.00,48593,4495
b'Little Children',2006-10-06,9,4.11,48696,4498
b'Shortbus',2006-10-04,4,3.75,48744,4501
b'The Last King of Scotland',2006-01-12,15,4.13,48738,4500
b'The Marine',2006-10-13,1,3.00,48596,4496
b'Employee of the Month',2006-10-06,2,2.50,48520,4492
b'Leatherface: The Texas Chainsaw Massacre III',1990-01-12,2,3.50,2461,913
b'It Happened One Night',1934-02-22,26,4.46,905,304
b'The Grudge 2',2006-10-12,1,1.00,48591,4494
b'Happy Feet',2006-11-16,3,2.33,49274,4515
b'Flicka',2006-10-20,1,5.00,48791,4506
b'A Guide to Recognizing Your Saints',2006-09-29,1,4.00,48856,4507
b'Chatroom',2010-08-11,0,,48946,4509
b'Flags of Our Fathers',2006-10-18,5,3.60,48783,4505
b'Reign of Fire',2002-07-09,16,3.00,5463,2017
b'Perfume: The Story of a Murderer',2006-09-13,10,3.30,48997,4511
b'Flushed Away',2006-10-22,7,3.86,48982,4510
b'Casino Royale',2006-11-14,62,4.00,49272,4514
b'The Prestige',2006-10-19,52,4.35,48780,4504
b'The Name of the Rose',1986-09-24,23,4.30,2467,916
b'Halloween II',1981-10-30,9,3.11,1983,699
b'Saw III',2006-10-27,7,3.14,48877,4508
b'Bobby',2006-09-05,1,5.00,49280,4517
"b""Don't Torture a Duckling""",1972-09-29,0,,49361,4520
b'Two Sons of Francisco',2005-08-19,0,,49367,4521
b'Marriage Italian Style',1964-12-18,0,,49687,4525
b'Inland Empire',2006-09-06,5,4.20,49932,4532
b'Dreamgirls',2006-12-25,4,3.50,49824,4529
b'The Good Shepherd',2006-12-11,6,3.50,49822,4528
b'The Remains of the Day',1993-11-05,46,4.09,515,201
b'Harsh Times',2005-09-11,2,4.50,49314,4519
b'The Reef',2010-05-15,3,3.33,49787,4527
b'D\xc3\xa9j\xc3\xa0 Vu',2006-11-22,13,3.69,49278,4516
b'Tenacious D in The Pick of Destiny',2006-11-22,4,3.50,49396,4522
b'Freedom Writers',2007-01-05,2,3.50,49910,4531
b'The Painted Veil',2006-01-01,5,3.60,49772,4526
b'Rocky Balboa',2006-12-20,5,3.80,49651,4524
b'The Holiday',2006-12-08,14,3.29,49286,4518
b'The Roommate',2011-02-04,2,4.50,49950,4533
b'Miss Potter',2006-12-03,2,4.50,50160,4544
b'Notes on a Scandal',2006-12-25,2,4.00,49961,4535
"b""A Turtle's Tale: Sammy's Adventures""",2010-08-03,32,3.22,49953,4534
b'Lucky and Zorba',1998-12-22,0,,49992,4537
b'Super Troopers 2',2018-04-19,0,,50022,4539
b'Cocoon: The Return',1988-09-13,9,2.56,2408,883
b'Beyond the Black Rainbow',2010-12-03,0,,50037,4540
b'Animals United',2010-10-07,0,,50135,4543
b'Curse of the Golden Flower',2006-12-14,2,2.50,50005,4538
b'The Good German',2006-12-08,3,1.67,50064,4541
b'Crocodile Dundee',1986-09-26,60,3.35,2470,918
"b""Where Is My Friend's House?""",1987-07-01,1,4.00,49964,4536
b'The Day of the Beast',1995-10-20,3,2.67,2483,923
b'The Howling',1981-01-21,9,3.56,1130,393
b'American Pie Presents: The Naked Mile',2006-12-07,3,3.33,50189,4546
b'Arthur and the Invisibles',2006-12-13,1,3.00,50162,4545
b'Road to Perdition',2002-07-12,38,3.58,5464,2018
b'Extreme Measures',1996-09-27,5,3.00,1003,336
b'Bananas',1971-04-28,19,3.89,1078,371
b'Saint Seiya Heaven Chapter: Overture',2004-02-14,26,2.65,50253,4549
b'From Prada to Nada',2011-01-28,2,4.50,50217,4547
b'Alice in the Cities',1974-05-17,1,5.00,50245,4548
b'Message in a Bottle',1999-02-22,10,1.90,2497,929
"b""She's All That""",1999-01-29,29,3.31,2485,924
"b'Sex, Lies, and Videotape'",1989-08-04,2,4.50,1412,534
b'After the Wedding',2006-02-24,1,4.00,50514,4555
b'Rising Sun',1993-07-30,16,3.13,517,203
b'Apollo 18',2011-07-20,1,2.00,50357,4550
b'The Way Back',2010-11-22,0,,49009,4512
b'Kung Fu Panda Holiday',2010-11-26,0,,50393,4551
b'Avalon High',2011-01-28,0,,50479,4554
b'Alien\xc2\xb3',1992-05-22,55,3.33,1320,497
b'Dirty Pretty Things',2002-09-05,1,1.00,3472,1343
b'Ask Me If I Am Happy',2000-12-15,1,2.00,50531,4556
b'Alpha Dog',2006-01-27,1,2.00,50442,4552
b'Anplagghed al cinema',2006-11-26,1,1.00,50472,4553
b'Catch and Release',2006-10-20,1,3.00,50792,4565
b'Bridge to Terabithia',2007-02-15,4,3.00,50601,4557
"b""Smokin' Aces""",2006-12-09,4,3.75,50794,4566
b'The Twilight Saga: Breaking Dawn - Part 2',2012-11-13,0,,50620,4558
b'Grave Encounters',2011-09-09,0,,50698,4562
b'Hannibal Rising',2007-02-06,3,2.00,50804,4568
b'Naruto Shippuden the Movie: The Lost Tower',2010-07-31,0,,50723,4563
b'An Autumn Afternoon',1962-11-18,0,,50759,4564
b'Waitress',2007-05-25,4,3.25,50685,4561
b'Hearts in Atlantis',2001-09-07,2,3.50,4815,1825
"b""Jumpin' Jack Flash""",1986-04-23,15,3.00,2468,917
b'My Favorite Martian',1999-02-11,3,2.33,2498,930
b'House',1977-08-26,2,5.00,50641,4559
b'Because I Said So',2007-02-02,2,3.50,50802,4567
b'The Resident',2011-02-10,1,3.00,50671,4560
b'Ratatouille',2007-06-28,59,4.15,50872,4574
b'8MM',1999-02-26,18,2.39,2505,933
b'The Long Goodbye',1973-03-07,3,4.00,2511,934
b'House on Haunted Hill',1959-02-17,1,2.00,2519,937
b'Wrecked',2010-04-01,0,,50838,4570
b'The Clink of Ice',2010-08-25,0,,50845,4572
b'The Names of Love',2010-11-24,0,,50848,4573
b'The Boss of It All',2006-09-21,2,2.50,50842,4571
b'The Rescuers',1977-06-22,14,3.71,2090,739
b'The Big Sleep',1946-08-23,34,4.00,1284,476
b'Z',1969-02-26,5,3.60,5475,2019
"b""Paris Je T'aime""",2006-06-21,4,3.75,50912,4575
b'Breach',2007-02-12,6,3.67,51080,4579
b'Street Trash',1987-02-22,1,3.00,51207,4586
b'Michael Collins',1996-10-25,227,2.93,1770,635
b'Guardian Angels',1995-10-11,0,,51191,4585
b'Ghost Rider',2007-01-15,7,2.71,51077,4578
"b""It's a Boy Girl Thing""",2006-07-15,2,4.00,50954,4577
b'Delicatessen',1991-04-17,30,4.27,1175,402
b'Heartbeats',2010-10-09,0,,51241,4588
b'Kill the Irishman',2011-03-10,2,4.00,51209,4587
b'The Astronaut Farmer',2006-10-15,3,3.00,50923,4576
b'Music and Lyrics',2007-02-09,8,3.38,51084,4580
b'Factory Girl',2006-12-29,2,3.50,51174,4584
b'Open Season 3',2010-10-21,2,2.00,51170,4583
b'The Number 23',2007-02-23,5,3.40,51086,4581
b'The Quiet Man',1952-07-21,14,3.64,1226,442
b'Citizen X',1995-02-25,1,4.00,51357,4591
b'Wild Hogs',2007-03-02,3,2.67,51575,4596
b'Stuart Little 2',2002-07-19,7,3.29,5480,2023
b'The Searchers',1956-05-07,14,3.93,3365,1298
b'Mean Girls 2',2011-01-23,0,,51481,4595
b'Hot Fuzz',2007-02-14,42,3.98,51255,4589
b'Amazing Grace',2006-09-16,2,3.00,51471,4594
b'The 36th Chamber of Shaolin',1978-02-02,2,5.00,51277,4590
b'Eight Legged Freaks',2002-07-17,6,3.00,5478,2021
b'Death Race 2',2010-11-12,1,3.00,51620,4597
b'Westworld',1973-08-15,14,3.29,2527,943
b'Popeye',1980-12-12,26,2.65,2088,737
b'Next',2007-04-25,5,3.80,51412,4592
b'300',2007-03-07,59,3.73,51662,4598
b'Beneath the Planet of the Apes',1970-04-23,8,2.88,2530,946
b'Bandits',2001-10-12,14,3.14,4844,1834
b'The Last Mimzy',2007-02-09,1,3.00,51698,4599
b'Norbit',2007-02-08,2,1.50,50806,4569
b'Badlands',1973-10-15,13,4.00,3741,1450
b'A Whole Life Ahead',2008-03-28,1,5.00,51917,4604
b'Love Hurts',2002-11-08,31,3.00,51822,4602
b'Bad Company',2002-06-07,5,4.00,5414,2001
b'The Host',2006-07-27,2,4.00,51709,4601
b'The Under-Gifted In Vacation',1982-03-10,3,3.67,51925,4605
b'Priceless',2006-12-13,3,3.67,51705,4600
b'Dead Silence',2007-03-16,1,3.00,51927,4606
b'Nashville',1975-06-11,22,4.09,2303,818
b'Die Hard 2',1990-07-02,84,3.64,1573,569
b'Meet the Robinsons',2007-03-23,8,3.50,52287,4621
b'Reign Over Me',2007-03-22,2,3.00,51931,4607
b'The Hills Have Eyes 2',2007-03-22,2,4.00,51937,4609
b'The Deep Blue Sea',2011-09-11,0,,51994,4613
b'Nothing to Declare',2010-12-20,0,,52077,4614
b'Romantics Anonymous',2010-12-22,2,3.00,51991,4612
"b""Julia's Eyes""",2010-10-29,0,,52274,4619
b'The Student',1988-10-05,1,2.00,52286,4620
b'Germinal',1993-09-29,1,3.00,51980,4611
b'Io & Marilyn',2009-12-17,1,2.00,52124,4615
b'Cape Fear',1962-04-12,19,3.68,1344,506
b'Black Snake Moan',2006-12-31,1,4.00,51091,4582
b'Blades of Glory',2007-03-30,15,3.40,52245,4618
b'The Deep End of the Ocean',1999-03-12,8,2.38,2546,954
b'Shooter',2007-03-22,7,4.29,51935,4608
b'TMNT',2007-03-23,2,3.00,51939,4610
b'The Lookout',2007-03-09,2,3.50,52241,4617
b'A Beautiful Wife',2007-12-14,1,4.00,52214,4616
b'Vacancy',2007-04-20,3,3.00,52644,4633
b'Fracture',2007-04-19,6,3.67,52604,4630
b'Trophy Wife',2010-11-10,0,,51447,4593
b'Waiting for Forever',2010-02-10,0,,52338,4623
b'We Are the Night',2010-10-28,0,,52587,4629
"b""Benny's Video""",1993-03-04,6,3.67,52666,4634
b'La Vie en Rose',2007-02-14,2,4.00,52579,4628
b'Disturbia',2007-04-12,11,3.91,52458,4626
b'True Crime',1999-03-19,8,3.63,2561,962
b'Sunshine',2007-04-05,11,3.64,52328,4622
b'Big Nothing',2006-12-01,3,3.67,52606,4631
b'El Infierno',2010-09-03,1,5.00,52629,4632
b'Pathfinder',2007-01-11,4,2.00,52460,4627
b'Perfect Stranger',2007-04-11,1,4.00,52456,4625
b'Ravenous',1999-03-16,5,3.00,2560,961
b'How the Grinch Stole Christmas!',1966-12-18,13,4.00,52435,4624
b'The Invisible',2007-04-27,2,2.50,52712,4637
b'The Diary of Anne Frank',1959-03-18,40,2.73,2576,967
b'The Condemned',2007-04-27,1,4.00,52717,4638
b'Falling in Love',1984-11-21,0,,52744,4640
